product_id,time_period,capacity,created_at
P0018,3,84,2024-01-01 00:00:00
P0018,4,97,2024-01-01 00:00:00
P0018,5,47,2024-01-01 00:00:00
P0018,6,87,2024-01-01 00:00:00
P0018,7,70,2024-01-01 00:00:00
P0018,8,91,2024-01-01 00:00:00
P0018,9,105,2024-01-01 00:00:00
P0018,10,72,2024-01-01 00:00:00
P0019,1,53,2024-01-01 00:00:00
P0019,2,55,2024-01-01 00:00:00
P0019,3,60,2024-01-01 00:00:00
P0019,4,46,2024-01-01 00:00:00
P0019,5,57,2024-01-01 00:00:00
P0019,6,58,2024-01-01 00:00:00
P0019,7,58,2024-01-01 00:00:00
P0019,8,44,2024-01-01 00:00:00
P0019,9,43,2024-01-01 00:00:00
P0019,10,43,2024-01-01 00:00:00
P0020,1,55,2024-01-01 00:00:00
P0020,2,57,2024-01-01 00:00:00
P0020,3,51,2024-01-01 00:00:00
P0020,4,47,2024-01-01 00:00:00
P0020,5,45,2024-01-01 00:00:00
P0020,6,47,2024-01-01 00:00:00
P0020,7,51,2024-01-01 00:00:00
P0020,8,36,2024-01-01 00:00:00
P0020,9,40,2024-01-01 00:00:00
P0020,10,45,2024-01-01 00:00:00
P0021,1,56,2024-01-01 00:00:00
P0021,2,51,2024-01-01 00:00:00
P0021,3,61,2024-01-01 00:00:00
P0021,4,54,2024-01-01 00:00:00
P0021,5,50,2024-01-01 00:00:00
P0021,6,49,2024-01-01 00:00:00
P0021,7,50,2024-01-01 00:00:00
P0021,8,34,2024-01-01 00:00:00
P0021,9,43,2024-01-01 00:00:00
P0021,10,35,2024-01-01 00:00:00
P0022,1,54,2024-01-01 00:00:00
P0022,2,77,2024-01-01 00:00:00
P0022,3,78,2024-01-01 00:00:00
P0022,4,59,2024-01-01 00:00:00
P0022,5,100,2024-01-01 00:00:00
P0022,6,81,2024-01-01 00:00:00
P0022,7,53,2024-01-01 00:00:00
P0022,8,93,2024-01-01 00:00:00
P0022,9,95,2024-01-01 00:00:00
P0022,10,63,2024-01-01 00:00:00
P0023,1,73,2024-01-01 00:00:00
P0023,2,50,2024-01-01 00:00:00
P0023,3,67,2024-01-01 00:00:00
P0023,4,87,2024-01-01 00:00:00
P0023,5,95,2024-01-01 00:00:00
P0023,6,71,2024-01-01 00:00:00
P0023,7,85,2024-01-01 00:00:00
P0023,8,74,2024-01-01 00:00:00
P0023,9,45,2024-01-01 00:00:00
P0023,10,82,2024-01-01 00:00:00
P0024,1,52,2024-01-01 00:00:00
P0024,2,68,2024-01-01 00:00:00
P0024,3,93,2024-01-01 00:00:00
P0024,4,75,2024-01-01 00:00:00
P0024,5,90,2024-01-01 00:00:00
P0024,6,59,2024-01-01 00:00:00
P0024,7,62,2024-01-01 00:00:00
P0024,8,91,2024-01-01 00:00:00
P0024,9,54,2024-01-01 00:00:00
P0024,10,68,2024-01-01 00:00:00
P0025,1,45,2024-01-01 00:00:00
P0025,2,88,2024-01-01 00:00:00
P0025,3,95,2024-01-01 00:00:00
P0025,4,95,2024-01-01 00:00:00
P0025,5,50,2024-01-01 00:00:00
P0025,6,57,2024-01-01 00:00:00
P0025,7,51,2024-01-01 00:00:00
P0025,8,97,2024-01-01 00:00:00
P0025,9,45,2024-01-01 00:00:00
P0025,10,97,2024-01-01 00:00:00
P0026,1,92,2024-01-01 00:00:00
P0026,2,94,2024-01-01 00:00:00
P0026,3,67,2024-01-01 00:00:00
P0026,4,69,2024-01-01 00:00:00
P0026,5,54,2024-01-01 00:00:00
P0026,6,46,2024-01-01 00:00:00
P0026,7,58,2024-01-01 00:00:00
P0026,8,59,2024-01-01 00:00:00
P0026,9,100,2024-01-01 00:00:00
P0026,10,62,2024-01-01 00:00:00
P0027,1,54,2024-01-01 00:00:00
P0027,2,101,2024-01-01 00:00:00
P0027,3,80,2024-01-01 00:00:00
P0027,4,77,2024-01-01 00:00:00
P0027,5,78,2024-01-01 00:00:00
P0027,6,75,2024-01-01 00:00:00
P0027,7,81,2024-01-01 00:00:00
P0027,8,49,2024-01-01 00:00:00
P0027,9,71,2024-01-01 00:00:00
P0027,10,84,2024-01-01 00:00:00
P0028,1,99,2024-01-01 00:00:00
P0028,2,97,2024-01-01 00:00:00
P0028,3,69,2024-01-01 00:00:00
P0028,4,87,2024-01-01 00:00:00
P0028,5,65,2024-01-01 00:00:00
P0028,6,52,2024-01-01 00:00:00
P0028,7,80,2024-01-01 00:00:00
P0028,8,54,2024-01-01 00:00:00
P0028,9,93,2024-01-01 00:00:00
P0028,10,85,2024-01-01 00:00:00
P0029,1,101,2024-01-01 00:00:00
P0029,2,76,2024-01-01 00:00:00
P0029,3,69,2024-01-01 00:00:00
P0029,4,91,2024-01-01 00:00:00
P0029,5,94,2024-01-01 00:00:00
P0029,6,73,2024-01-01 00:00:00
P0029,7,47,2024-01-01 00:00:00
P0029,8,73,2024-01-01 00:00:00
P0029,9,57,2024-01-01 00:00:00
P0029,10,86,2024-01-01 00:00:00
P0030,1,47,2024-01-01 00:00:00
P0030,2,105,2024-01-01 00:00:00
P0030,3,73,2024-01-01 00:00:00
P0030,4,57,2024-01-01 00:00:00
P0030,5,73,2024-01-01 00:00:00
P0030,6,83,2024-01-01 00:00:00
P0030,7,79,2024-01-01 00:00:00
P0030,8,82,2024-01-01 00:00:00
P0030,9,88,2024-01-01 00:00:00
P0030,10,78,2024-01-01 00:00:00
P0031,1,47,2024-01-01 00:00:00
P0031,2,95,2024-01-01 00:00:00
P0031,3,79,2024-01-01 00:00:00
P0031,4,72,2024-01-01 00:00:00
P0031,5,54,2024-01-01 00:00:00
P0031,6,102,2024-01-01 00:00:00
P0031,7,70,2024-01-01 00:00:00
P0031,8,105,2024-01-01 00:00:00
P0031,9,81,2024-01-01 00:00:00
P0031,10,77,2024-01-01 00:00:00
P0032,1,62,2024-01-01 00:00:00
P0032,2,94,2024-01-01 00:00:00
P0032,3,83,2024-01-01 00:00:00
P0032,4,90,2024-01-01 00:00:00
P0032,5,95,2024-01-01 00:00:00
P0032,6,84,2024-01-01 00:00:00
P0032,7,83,2024-01-01 00:00:00
P0032,8,53,2024-01-01 00:00:00
P0032,9,80,2024-01-01 00:00:00
P0032,10,60,2024-01-01 00:00:00
P0033,1,63,2024-01-01 00:00:00
P0033,2,89,2024-01-01 00:00:00
P0033,3,77,2024-01-01 00:00:00
P0033,4,81,2024-01-01 00:00:00
P0033,5,96,2024-01-01 00:00:00
P0033,6,94,2024-01-01 00:00:00
P0033,7,93,2024-01-01 00:00:00
P0033,8,89,2024-01-01 00:00:00
P0033,9,62,2024-01-01 00:00:00
P0033,10,69,2024-01-01 00:00:00
P0034,1,47,2024-01-01 00:00:00
P0034,2,96,2024-01-01 00:00:00
P0034,3,63,2024-01-01 00:00:00
P0034,4,80,2024-01-01 00:00:00
P0034,5,55,2024-01-01 00:00:00
P0034,6,102,2024-01-01 00:00:00
P0034,7,103,2024-01-01 00:00:00
P0034,8,68,2024-01-01 00:00:00
P0034,9,74,2024-01-01 00:00:00
P0034,10,88,2024-01-01 00:00:00
P0035,1,93,2024-01-01 00:00:00
P0035,2,69,2024-01-01 00:00:00
P0035,3,77,2024-01-01 00:00:00
P0035,4,61,2024-01-01 00:00:00
P0035,5,68,2024-01-01 00:00:00
P0035,6,65,2024-01-01 00:00:00
P0035,7,82,2024-01-01 00:00:00
P0035,8,86,2024-01-01 00:00:00
P0035,9,81,2024-01-01 00:00:00
P0035,10,54,2024-01-01 00:00:00
P0036,1,83,2024-01-01 00:00:00
P0036,2,45,2024-01-01 00:00:00
P0036,3,47,2024-01-01 00:00:00
P0036,4,56,2024-01-01 00:00:00
P0036,5,101,2024-01-01 00:00:00
P0036,6,82,2024-01-01 00:00:00
P0036,7,89,2024-01-01 00:00:00
P0036,8,94,2024-01-01 00:00:00
P0036,9,84,2024-01-01 00:00:00
P0036,10,64,2024-01-01 00:00:00
P0037,1,63,2024-01-01 00:00:00
P0037,2,101,2024-01-01 00:00:00
P0037,3,47,2024-01-01 00:00:00
P0037,4,63,2024-01-01 00:00:00
P0037,5,104,2024-01-01 00:00:00
P0037,6,94,2024-01-01 00:00:00
P0037,7,99,2024-01-01 00:00:00
P0037,8,58,2024-01-01 00:00:00
P0037,9,85,2024-01-01 00:00:00
P0037,10,90,2024-01-01 00:00:00
P0038,1,49,2024-01-01 00:00:00
P0038,2,56,2024-01-01 00:00:00
P0038,3,47,2024-01-01 00:00:00
P0038,4,96,2024-01-01 00:00:00
P0038,5,89,2024-01-01 00:00:00
P0038,6,78,2024-01-01 00:00:00
P0038,7,61,2024-01-01 00:00:00
P0038,8,51,2024-01-01 00:00:00
P0038,9,64,2024-01-01 00:00:00
P0038,10,92,2024-01-01 00:00:00
P0039,1,83,2024-01-01 00:00:00
P0039,2,49,2024-01-01 00:00:00
P0039,3,71,2024-01-01 00:00:00
P0039,4,46,2024-01-01 00:00:00
P0039,5,105,2024-01-01 00:00:00
P0039,6,66,2024-01-01 00:00:00
P0039,7,47,2024-01-01 00:00:00
P0039,8,92,2024-01-01 00:00:00
P0039,9,53,2024-01-01 00:00:00
P0039,10,64,2024-01-01 00:00:00
P0040,1,92,2024-01-01 00:00:00
P0040,2,58,2024-01-01 00:00:00
P0040,3,78,2024-01-01 00:00:00
P0040,4,72,2024-01-01 00:00:00
P0040,5,101,2024-01-01 00:00:00
P0040,6,72,2024-01-01 00:00:00
P0040,7,84,2024-01-01 00:00:00
P0040,8,73,2024-01-01 00:00:00
P0040,9,65,2024-01-01 00:00:00
P0040,10,59,2024-01-01 00:00:00
P0041,1,105,2024-01-01 00:00:00
P0041,2,70,2024-01-01 00:00:00
P0041,3,90,2024-01-01 00:00:00
P0041,4,96,2024-01-01 00:00:00
P0041,5,76,2024-01-01 00:00:00
P0041,6,101,2024-01-01 00:00:00
P0041,7,60,2024-01-01 00:00:00
P0041,8,87,2024-01-01 00:00:00
P0041,9,46,2024-01-01 00:00:00
P0041,10,56,2024-01-01 00:00:00
P0042,1,70,2024-01-01 00:00:00
P0042,2,74,2024-01-01 00:00:00
P0042,3,79,2024-01-01 00:00:00
P0042,4,87,2024-01-01 00:00:00
P0042,5,91,2024-01-01 00:00:00
P0042,6,53,2024-01-01 00:00:00
P0042,7,56,2024-01-01 00:00:00
P0042,8,63,2024-01-01 00:00:00
P0042,9,84,2024-01-01 00:00:00
P0042,10,57,2024-01-01 00:00:00
P0043,1,61,2024-01-01 00:00:00
P0043,2,89,2024-01-01 00:00:00
P0043,3,47,2024-01-01 00:00:00
P0043,4,52,2024-01-01 00:00:00
P0043,5,75,2024-01-01 00:00:00
P0043,6,55,2024-01-01 00:00:00
P0043,7,69,2024-01-01 00:00:00
P0043,8,49,2024-01-01 00:00:00
P0043,9,69,2024-01-01 00:00:00
P0043,10,89,2024-01-01 00:00:00
P0044,1,55,2024-01-01 00:00:00
P0044,2,50,2024-01-01 00:00:00
P0044,3,57,2024-01-01 00:00:00
P0044,4,55,2024-01-01 00:00:00
P0044,5,51,2024-01-01 00:00:00
P0044,6,41,2024-01-01 00:00:00
P0044,7,49,2024-01-01 00:00:00
P0044,8,47,2024-01-01 00:00:00
P0044,9,37,2024-01-01 00:00:00
P0044,10,33,2024-01-01 00:00:00
P0045,1,51,2024-01-01 00:00:00
P0045,2,54,2024-01-01 00:00:00
P0045,3,57,2024-01-01 00:00:00
P0045,4,48,2024-01-01 00:00:00
P0045,5,52,2024-01-01 00:00:00
P0045,6,48,2024-01-01 00:00:00
P0045,7,52,2024-01-01 00:00:00
P0045,8,40,2024-01-01 00:00:00
P0045,9,37,2024-01-01 00:00:00
P0045,10,47,2024-01-01 00:00:00
P0046,1,67,2024-01-01 00:00:00
P0046,2,79,2024-01-01 00:00:00
P0046,3,53,2024-01-01 00:00:00
P0046,4,69,2024-01-01 00:00:00
P0046,5,92,2024-01-01 00:00:00
P0046,6,49,2024-01-01 00:00:00
P0046,7,65,2024-01-01 00:00:00
P0046,8,79,2024-01-01 00:00:00
P0046,9,75,2024-01-01 00:00:00
P0046,10,76,2024-01-01 00:00:00
P0047,1,102,2024-01-01 00:00:00
P0047,2,93,2024-01-01 00:00:00
P0047,3,56,2024-01-01 00:00:00
P0047,4,87,2024-01-01 00:00:00
P0047,5,76,2024-01-01 00:00:00
P0047,6,49,2024-01-01 00:00:00
P0047,7,82,2024-01-01 00:00:00
P0047,8,53,2024-01-01 00:00:00
P0047,9,69,2024-01-01 00:00:00
P0047,10,49,2024-01-01 00:00:00
P0048,1,66,2024-01-01 00:00:00
P0048,2,96,2024-01-01 00:00:00
P0048,3,74,2024-01-01 00:00:00
P0048,4,92,2024-01-01 00:00:00
P0048,5,52,2024-01-01 00:00:00
P0048,6,100,2024-01-01 00:00:00
P0048,7,100,2024-01-01 00:00:00
P0048,8,89,2024-01-01 00:00:00
P0048,9,71,2024-01-01 00:00:00
P0048,10,103,2024-01-01 00:00:00
P0049,1,48,2024-01-01 00:00:00
P0049,2,69,2024-01-01 00:00:00
P0049,3,79,2024-01-01 00:00:00
P0049,4,48,2024-01-01 00:00:00
P0049,5,78,2024-01-01 00:00:00
P0049,6,105,2024-01-01 00:00:00
P0049,7,45,2024-01-01 00:00:00
P0049,8,58,2024-01-01 00:00:00
P0049,9,74,2024-01-01 00:00:00
P0049,10,57,2024-01-01 00:00:00
P0050,1,54,2024-01-01 00:00:00
P0050,2,48,2024-01-01 00:00:00
P0050,3,90,2024-01-01 00:00:00
P0050,4,57,2024-01-01 00:00:00
P0050,5,98,2024-01-01 00:00:00
P0050,6,54,2024-01-01 00:00:00
P0050,7,83,2024-01-01 00:00:00
P0050,8,101,2024-01-01 00:00:00
P0050,9,105,2024-01-01 00:00:00
P0050,10,96,2024-01-01 00:00:00
P0051,1,47,2024-01-01 00:00:00
P0051,2,99,2024-01-01 00:00:00
P0051,3,100,2024-01-01 00:00:00
P0051,4,46,2024-01-01 00:00:00
P0051,5,65,2024-01-01 00:00:00
P0051,6,48,2024-01-01 00:00:00
P0051,7,51,2024-01-01 00:00:00
P0051,8,46,2024-01-01 00:00:00
P0051,9,75,2024-01-01 00:00:00
P0051,10,63,2024-01-01 00:00:00
P0052,1,68,2024-01-01 00:00:00
P0052,2,71,2024-01-01 00:00:00
P0052,3,101,2024-01-01 00:00:00
P0052,4,69,2024-01-01 00:00:00
P0052,5,95,2024-01-01 00:00:00
P0052,6,101,2024-01-01 00:00:00
P0052,7,52,2024-01-01 00:00:00
P0052,8,54,2024-01-01 00:00:00
P0052,9,98,2024-01-01 00:00:00
P0052,10,50,2024-01-01 00:00:00
P0053,1,48,2024-01-01 00:00:00
P0053,2,52,2024-01-01 00:00:00
P0053,3,52,2024-01-01 00:00:00
P0053,4,46,2024-01-01 00:00:00
P0053,5,48,2024-01-01 00:00:00
P0053,6,48,2024-01-01 00:00:00
P0053,7,48,2024-01-01 00:00:00
P0053,8,39,2024-01-01 00:00:00
P0053,9,43,2024-01-01 00:00:00
P0053,10,40,2024-01-01 00:00:00
P0054,1,52,2024-01-01 00:00:00
P0054,2,58,2024-01-01 00:00:00
P0054,3,49,2024-01-01 00:00:00
P0054,4,43,2024-01-01 00:00:00
P0054,5,50,2024-01-01 00:00:00
P0054,6,42,2024-01-01 00:00:00
P0054,7,43,2024-01-01 00:00:00
P0054,8,36,2024-01-01 00:00:00
P0054,9,36,2024-01-01 00:00:00
P0054,10,36,2024-01-01 00:00:00
P0055,1,66,2024-01-01 00:00:00
P0055,2,53,2024-01-01 00:00:00
P0055,3,55,2024-01-01 00:00:00
P0055,4,48,2024-01-01 00:00:00
P0055,5,53,2024-01-01 00:00:00
P0055,6,59,2024-01-01 00:00:00
P0055,7,53,2024-01-01 00:00:00
P0055,8,47,2024-01-01 00:00:00
P0055,9,37,2024-01-01 00:00:00
P0055,10,45,2024-01-01 00:00:00
P0056,1,80,2024-01-01 00:00:00
P0056,2,83,2024-01-01 00:00:00
P0056,3,100,2024-01-01 00:00:00
P0056,4,72,2024-01-01 00:00:00
P0056,5,52,2024-01-01 00:00:00
P0056,6,45,2024-01-01 00:00:00
P0056,7,68,2024-01-01 00:00:00
P0056,8,57,2024-01-01 00:00:00
P0056,9,52,2024-01-01 00:00:00
P0056,10,64,2024-01-01 00:00:00
P0057,1,68,2024-01-01 00:00:00
P0057,2,59,2024-01-01 00:00:00
P0057,3,60,2024-01-01 00:00:00
P0057,4,99,2024-01-01 00:00:00
P0057,5,61,2024-01-01 00:00:00
P0057,6,64,2024-01-01 00:00:00
P0057,7,74,2024-01-01 00:00:00
P0057,8,90,2024-01-01 00:00:00
P0057,9,65,2024-01-01 00:00:00
P0057,10,87,2024-01-01 00:00:00
P0058,1,102,2024-01-01 00:00:00
P0058,2,74,2024-01-01 00:00:00
P0058,3,45,2024-01-01 00:00:00
P0058,4,83,2024-01-01 00:00:00
P0058,5,56,2024-01-01 00:00:00
P0058,6,59,2024-01-01 00:00:00
P0058,7,95,2024-01-01 00:00:00
P0058,8,63,2024-01-01 00:00:00
P0058,9,84,2024-01-01 00:00:00
P0058,10,94,2024-01-01 00:00:00
P0059,1,66,2024-01-01 00:00:00
P0059,2,84,2024-01-01 00:00:00
P0059,3,64,2024-01-01 00:00:00
P0059,4,65,2024-01-01 00:00:00
P0059,5,86,2024-01-01 00:00:00
P0059,6,96,2024-01-01 00:00:00
P0059,7,75,2024-01-01 00:00:00
P0059,8,104,2024-01-01 00:00:00
P0059,9,72,2024-01-01 00:00:00
P0059,10,71,2024-01-01 00:00:00
P0060,1,89,2024-01-01 00:00:00
P0060,2,85,2024-01-01 00:00:00
P0060,3,90,2024-01-01 00:00:00
P0060,4,80,2024-01-01 00:00:00
P0060,5,53,2024-01-01 00:00:00
P0060,6,68,2024-01-01 00:00:00
P0060,7,57,2024-01-01 00:00:00
P0060,8,69,2024-01-01 00:00:00
P0060,9,58,2024-01-01 00:00:00
P0060,10,67,2024-01-01 00:00:00
P0061,1,101,2024-01-01 00:00:00
P0061,2,89,2024-01-01 00:00:00
P0061,3,54,2024-01-01 00:00:00
P0061,4,45,2024-01-01 00:00:00
P0061,5,62,2024-01-01 00:00:00
P0061,6,48,2024-01-01 00:00:00
P0061,7,103,2024-01-01 00:00:00
P0061,8,81,2024-01-01 00:00:00
P0061,9,53,2024-01-01 00:00:00
P0061,10,54,2024-01-01 00:00:00
P0062,1,94,2024-01-01 00:00:00
P0062,2,48,2024-01-01 00:00:00
P0062,3,63,2024-01-01 00:00:00
P0062,4,68,2024-01-01 00:00:00
P0062,5,79,2024-01-01 00:00:00
P0062,6,81,2024-01-01 00:00:00
P0062,7,50,2024-01-01 00:00:00
P0062,8,80,2024-01-01 00:00:00
P0062,9,69,2024-01-01 00:00:00
P0062,10,100,2024-01-01 00:00:00
P0063,1,74,2024-01-01 00:00:00
P0063,2,75,2024-01-01 00:00:00
P0063,3,68,2024-01-01 00:00:00
P0063,4,71,2024-01-01 00:00:00
P0063,5,85,2024-01-01 00:00:00
P0063,6,87,2024-01-01 00:00:00
P0063,7,82,2024-01-01 00:00:00
P0063,8,86,2024-01-01 00:00:00
P0063,9,81,2024-01-01 00:00:00
P0063,10,45,2024-01-01 00:00:00
P0064,1,67,2024-01-01 00:00:00
P0064,2,105,2024-01-01 00:00:00
P0064,3,97,2024-01-01 00:00:00
P0064,4,54,2024-01-01 00:00:00
P0064,5,85,2024-01-01 00:00:00
P0064,6,83,2024-01-01 00:00:00
P0064,7,82,2024-01-01 00:00:00
P0064,8,104,2024-01-01 00:00:00
P0064,9,57,2024-01-01 00:00:00
P0064,10,80,2024-01-01 00:00:00
P0065,1,96,2024-01-01 00:00:00
P0065,2,48,2024-01-01 00:00:00
P0065,3,87,2024-01-01 00:00:00
P0065,4,61,2024-01-01 00:00:00
P0065,5,82,2024-01-01 00:00:00
P0065,6,45,2024-01-01 00:00:00
P0065,7,87,2024-01-01 00:00:00
P0065,8,49,2024-01-01 00:00:00
P0065,9,86,2024-01-01 00:00:00
P0065,10,105,2024-01-01 00:00:00
P0066,1,76,2024-01-01 00:00:00
P0066,2,47,2024-01-01 00:00:00
P0066,3,90,2024-01-01 00:00:00
P0066,4,80,2024-01-01 00:00:00
P0066,5,58,2024-01-01 00:00:00
P0066,6,94,2024-01-01 00:00:00
P0066,7,84,2024-01-01 00:00:00
P0066,8,87,2024-01-01 00:00:00
P0066,9,63,2024-01-01 00:00:00
P0066,10,104,2024-01-01 00:00:00
P0067,1,93,2024-01-01 00:00:00
P0067,2,52,2024-01-01 00:00:00
P0067,3,87,2024-01-01 00:00:00
P0067,4,67,2024-01-01 00:00:00
P0067,5,93,2024-01-01 00:00:00
