product_id,time_period,capacity,created_at
P0026,2,20,2024-01-01 00:00:00
P0026,3,24,2024-01-01 00:00:00
P0026,4,24,2024-01-01 00:00:00
P0027,1,24,2024-01-01 00:00:00
P0027,2,24,2024-01-01 00:00:00
P0027,3,30,2024-01-01 00:00:00
P0027,4,24,2024-01-01 00:00:00
P0028,1,20,2024-01-01 00:00:00
P0028,2,20,2024-01-01 00:00:00
P0028,3,24,2024-01-01 00:00:00
P0028,4,24,2024-01-01 00:00:00
P0029,1,20,2024-01-01 00:00:00
P0029,2,20,2024-01-01 00:00:00
P0029,3,24,2024-01-01 00:00:00
P0029,4,24,2024-01-01 00:00:00
P0030,1,18,2024-01-01 00:00:00
P0030,2,18,2024-01-01 00:00:00
P0030,3,21,2024-01-01 00:00:00
P0030,4,21,2024-01-01 00:00:00
P0031,1,20,2024-01-01 00:00:00
P0031,2,20,2024-01-01 00:00:00
P0031,3,24,2024-01-01 00:00:00
P0031,4,24,2024-01-01 00:00:00
P0032,1,20,2024-01-01 00:00:00
P0032,2,20,2024-01-01 00:00:00
P0032,3,24,2024-01-01 00:00:00
P0032,4,24,2024-01-01 00:00:00
P0033,1,20,2024-01-01 00:00:00
P0033,2,20,2024-01-01 00:00:00
P0033,3,24,2024-01-01 00:00:00
P0033,4,24,2024-01-01 00:00:00
P0034,1,20,2024-01-01 00:00:00
P0034,2,20,2024-01-01 00:00:00
P0034,3,24,2024-01-01 00:00:00
P0034,4,24,2024-01-01 00:00:00
P0035,1,20,2024-01-01 00:00:00
P0035,2,20,2024-01-01 00:00:00
P0035,3,24,2024-01-01 00:00:00
P0035,4,24,2024-01-01 00:00:00
P0036,1,20,2024-01-01 00:00:00
P0036,2,20,2024-01-01 00:00:00
P0036,3,24,2024-01-01 00:00:00
P0036,4,24,2024-01-01 00:00:00
P0037,1,20,2024-01-01 00:00:00
P0037,2,20,2024-01-01 00:00:00
P0037,3,24,2024-01-01 00:00:00
P0037,4,24,2024-01-01 00:00:00
P0038,1,20,2024-01-01 00:00:00
P0038,2,20,2024-01-01 00:00:00
P0038,3,24,2024-01-01 00:00:00
P0038,4,24,2024-01-01 00:00:00
P0039,1,20,2024-01-01 00:00:00
P0039,2,20,2024-01-01 00:00:00
P0039,3,24,2024-01-01 00:00:00
P0039,4,24,2024-01-01 00:00:00
P0040,1,30,2024-01-01 00:00:00
P0040,2,18,2024-01-01 00:00:00
P0040,3,18,2024-01-01 00:00:00
P0040,4,18,2024-01-01 00:00:00
P0041,1,20,2024-01-01 00:00:00
P0041,2,20,2024-01-01 00:00:00
P0041,3,24,2024-01-01 00:00:00
P0041,4,24,2024-01-01 00:00:00
P0042,1,20,2024-01-01 00:00:00
P0042,2,20,2024-01-01 00:00:00
P0042,3,24,2024-01-01 00:00:00
P0042,4,24,2024-01-01 00:00:00
P0043,1,20,2024-01-01 00:00:00
P0043,2,20,2024-01-01 00:00:00
P0043,3,24,2024-01-01 00:00:00
P0043,4,24,2024-01-01 00:00:00
P0044,1,72,2024-01-01 00:00:00
P0044,2,108,2024-01-01 00:00:00
P0044,3,200,2024-01-01 00:00:00
P0044,4,72,2024-01-01 00:00:00
P0045,1,36,2024-01-01 00:00:00
P0045,2,40,2024-01-01 00:00:00
P0045,3,100,2024-01-01 00:00:00
P0045,4,36,2024-01-01 00:00:00
P0046,1,20,2024-01-01 00:00:00
P0046,2,20,2024-01-01 00:00:00
P0046,3,24,2024-01-01 00:00:00
P0046,4,24,2024-01-01 00:00:00
P0047,1,20,2024-01-01 00:00:00
P0047,2,20,2024-01-01 00:00:00
P0047,3,24,2024-01-01 00:00:00
P0047,4,24,2024-01-01 00:00:00
P0048,1,20,2024-01-01 00:00:00
P0048,2,20,2024-01-01 00:00:00
P0048,3,24,2024-01-01 00:00:00
P0048,4,24,2024-01-01 00:00:00
P0049,1,20,2024-01-01 00:00:00
P0049,2,20,2024-01-01 00:00:00
P0049,3,24,2024-01-01 00:00:00
P0049,4,24,2024-01-01 00:00:00
P0050,1,20,2024-01-01 00:00:00
P0050,2,20,2024-01-01 00:00:00
P0050,3,24,2024-01-01 00:00:00
P0050,4,24,2024-01-01 00:00:00
P0051,1,24,2024-01-01 00:00:00
P0051,2,24,2024-01-01 00:00:00
P0051,3,30,2024-01-01 00:00:00
P0051,4,24,2024-01-01 00:00:00
P0052,1,36,2024-01-01 00:00:00
P0052,2,136,2024-01-01 00:00:00
P0052,3,36,2024-01-01 00:00:00
P0052,4,36,2024-01-01 00:00:00
P0053,1,36,2024-01-01 00:00:00
P0053,2,63,2024-01-01 00:00:00
P0053,3,78,2024-01-01 00:00:00
P0053,4,36,2024-01-01 00:00:00
P0054,1,38,2024-01-01 00:00:00
P0054,2,68,2024-01-01 00:00:00
P0054,3,100,2024-01-01 00:00:00
P0054,4,38,2024-01-01 00:00:00
P0055,1,42,2024-01-01 00:00:00
P0055,2,96,2024-01-01 00:00:00
P0055,3,42,2024-01-01 00:00:00
P0055,4,42,2024-01-01 00:00:00
P0056,1,20,2024-01-01 00:00:00
P0056,2,20,2024-01-01 00:00:00
P0056,3,24,2024-01-01 00:00:00
P0056,4,24,2024-01-01 00:00:00
P0057,1,18,2024-01-01 00:00:00
P0057,2,18,2024-01-01 00:00:00
P0057,3,21,2024-01-01 00:00:00
P0057,4,21,2024-01-01 00:00:00
P0058,1,16,2024-01-01 00:00:00
P0058,2,18,2024-01-01 00:00:00
P0058,3,18,2024-01-01 00:00:00
P0058,4,18,2024-01-01 00:00:00
P0059,1,24,2024-01-01 00:00:00
P0059,2,24,2024-01-01 00:00:00
P0059,3,30,2024-01-01 00:00:00
P0059,4,24,2024-01-01 00:00:00
P0060,1,20,2024-01-01 00:00:00
P0060,2,20,2024-01-01 00:00:00
P0060,3,24,2024-01-01 00:00:00
P0060,4,24,2024-01-01 00:00:00
P0061,1,24,2024-01-01 00:00:00
P0061,2,24,2024-01-01 00:00:00
P0061,3,30,2024-01-01 00:00:00
P0061,4,24,2024-01-01 00:00:00
P0062,1,20,2024-01-01 00:00:00
P0062,2,20,2024-01-01 00:00:00
P0062,3,24,2024-01-01 00:00:00
P0062,4,24,2024-01-01 00:00:00
P0063,1,20,2024-01-01 00:00:00
P0063,2,20,2024-01-01 00:00:00
P0063,3,24,2024-01-01 00:00:00
P0063,4,24,2024-01-01 00:00:00
P0064,1,20,2024-01-01 00:00:00
P0064,2,20,2024-01-01 00:00:00
P0064,3,24,2024-01-01 00:00:00
P0064,4,24,2024-01-01 00:00:00
P0065,1,20,2024-01-01 00:00:00
P0065,2,20,2024-01-01 00:00:00
P0065,3,24,2024-01-01 00:00:00
P0065,4,24,2024-01-01 00:00:00
P0066,1,20,2024-01-01 00:00:00
P0066,2,20,2024-01-01 00:00:00
P0066,3,24,2024-01-01 00:00:00
P0066,4,24,2024-01-01 00:00:00
P0067,1,20,2024-01-01 00:00:00
P0067,2,20,2024-01-01 00:00:00
P0067,3,24,2024-01-01 00:00:00
P0067,4,24,2024-01-01 00:00:00
P0068,1,20,2024-01-01 00:00:00
P0068,2,20,2024-01-01 00:00:00
P0068,3,24,2024-01-01 00:00:00
P0068,4,24,2024-01-01 00:00:00
P0069,1,12,2024-01-01 00:00:00
P0069,2,12,2024-01-01 00:00:00
P0069,3,12,2024-01-01 00:00:00
P0069,4,20,2024-01-01 00:00:00
P0070,1,12,2024-01-01 00:00:00
P0070,2,12,2024-01-01 00:00:00
P0070,3,24,2024-01-01 00:00:00
P0070,4,18,2024-01-01 00:00:00
P0071,1,20,2024-01-01 00:00:00
P0071,2,20,2024-01-01 00:00:00
P0071,3,24,2024-01-01 00:00:00
P0071,4,24,2024-01-01 00:00:00
P0072,1,20,2024-01-01 00:00:00
P0072,2,20,2024-01-01 00:00:00
P0072,3,24,2024-01-01 00:00:00
P0072,4,24,2024-01-01 00:00:00
P0073,1,20,2024-01-01 00:00:00
P0073,2,20,2024-01-01 00:00:00
P0073,3,24,2024-01-01 00:00:00
P0073,4,24,2024-01-01 00:00:00
P0074,1,20,2024-01-01 00:00:00
P0074,2,20,2024-01-01 00:00:00
P0074,3,24,2024-01-01 00:00:00
P0074,4,24,2024-01-01 00:00:00
P0075,1,24,2024-01-01 00:00:00
P0075,2,24,2024-01-01 00:00:00
P0075,3,30,2024-01-01 00:00:00
P0075,4,24,2024-01-01 00:00:00
P0076,1,20,2024-01-01 00:00:00
P0076,2,20,2024-01-01 00:00:00
P0076,3,24,2024-01-01 00:00:00
P0076,4,24,2024-01-01 00:00:00
P0077,1,20,2024-01-01 00:00:00
P0077,2,20,2024-01-01 00:00:00
P0077,3,24,2024-01-01 00:00:00
P0077,4,24,2024-01-01 00:00:00
P0078,1,24,2024-01-01 00:00:00
P0078,2,24,2024-01-01 00:00:00
P0078,3,30,2024-01-01 00:00:00
P0078,4,24,2024-01-01 00:00:00
P0079,1,20,2024-01-01 00:00:00
P0079,2,20,2024-01-01 00:00:00
P0079,3,24,2024-01-01 00:00:00
P0079,4,24,2024-01-01 00:00:00
P0080,1,20,2024-01-01 00:00:00
P0080,2,20,2024-01-01 00:00:00
P0080,3,24,2024-01-01 00:00:00
P0080,4,24,2024-01-01 00:00:00
P0081,1,20,2024-01-01 00:00:00
P0081,2,20,2024-01-01 00:00:00
P0081,3,24,2024-01-01 00:00:00
P0081,4,24,2024-01-01 00:00:00
P0082,1,20,2024-01-01 00:00:00
P0082,2,20,2024-01-01 00:00:00
P0082,3,24,2024-01-01 00:00:00
P0082,4,24,2024-01-01 00:00:00
P0083,1,20,2024-01-01 00:00:00
P0083,2,20,2024-01-01 00:00:00
P0083,3,24,2024-01-01 00:00:00
P0083,4,24,2024-01-01 00:00:00
P0084,1,20,2024-01-01 00:00:00
P0084,2,20,2024-01-01 00:00:00
P0084,3,24,2024-01-01 00:00:00
P0084,4,24,2024-01-01 00:00:00
P0085,1,20,2024-01-01 00:00:00
P0085,2,20,2024-01-01 00:00:00
P0085,3,24,2024-01-01 00:00:00
P0085,4,24,2024-01-01 00:00:00
P0086,1,24,2024-01-01 00:00:00
P0086,2,24,2024-01-01 00:00:00
P0086,3,30,2024-01-01 00:00:00
P0086,4,24,2024-01-01 00:00:00
P0087,1,20,2024-01-01 00:00:00
P0087,2,20,2024-01-01 00:00:00
P0087,3,24,2024-01-01 00:00:00
P0087,4,24,2024-01-01 00:00:00
P0088,1,20,2024-01-01 00:00:00
P0088,2,20,2024-01-01 00:00:00
P0088,3,24,2024-01-01 00:00:00
P0088,4,24,2024-01-01 00:00:00
P0089,1,20,2024-01-01 00:00:00
P0089,2,20,2024-01-01 00:00:00
P0089,3,24,2024-01-01 00:00:00
P0089,4,24,2024-01-01 00:00:00
P0090,1,20,2024-01-01 00:00:00
P0090,2,20,2024-01-01 00:00:00
P0090,3,24,2024-01-01 00:00:00
P0090,4,24,2024-01-01 00:00:00
P0091,1,12,2024-01-01 00:00:00
P0091,2,12,2024-01-01 00:00:00
P0091,3,12,2024-01-01 00:00:00
P0091,4,20,2024-01-01 00:00:00
P0092,1,20,2024-01-01 00:00:00
P0092,2,20,2024-01-01 00:00:00
P0092,3,24,2024-01-01 00:00:00
P0092,4,24,2024-01-01 00:00:00
P0093,1,20,2024-01-01 00:00:00
P0093,2,20,2024-01-01 00:00:00
P0093,3,24,2024-01-01 00:00:00
P0093,4,24,2024-01-01 00:00:00
P0094,1,20,2024-01-01 00:00:00
P0094,2,20,2024-01-01 00:00:00
P0094,3,24,2024-01-01 00:00:00
P0094,4,24,2024-01-01 00:00:00
P0095,1,12,2024-01-01 00:00:00
P0095,2,12,2024-01-01 00:00:00
P0095,3,12,2024-01-01 00:00:00
P0095,4,16,2024-01-01 00:00:00
P0096,1,24,2024-01-01 00:00:00
P0096,2,24,2024-01-01 00:00:00
P0096,3,30,2024-01-01 00:00:00
P0096,4,24,2024-01-01 00:00:00
P0097,1,20,2024-01-01 00:00:00
P0097,2,20,2024-01-01 00:00:00
P0097,3,24,2024-01-01 00:00:00
P0097,4,24,2024-01-01 00:00:00
P0098,1,20,2024-01-01 00:00:00
P0098,2,20,2024-01-01 00:00:00
P0098,3,24,2024-01-01 00:00:00
P0098,4,24,2024-01-01 00:00:00
P0099,1,20,2024-01-01 00:00:00
P0099,2,20,2024-01-01 00:00:00
P0099,3,24,2024-01-01 00:00:00
P0099,4,24,2024-01-01 00:00:00
P0100,1,68,2024-01-01 00:00:00
P0100,2,88,2024-01-01 00:00:00
P0100,3,68,2024-01-01 00:00:00
P0100,4,204,2024-01-01 00:00:00
P0101,1,45,2024-01-01 00:00:00
P0101,2,138,2024-01-01 00:00:00
P0101,3,45,2024-01-01 00:00:00
P0101,4,60,2024-01-01 00:00:00
P0102,1,81,2024-01-01 00:00:00
P0102,2,81,2024-01-01 00:00:00
P0102,3,81,2024-01-01 00:00:00
P0102,4,333,2024-01-01 00:00:00
P0103,1,20,2024-01-01 00:00:00
P0103,2,20,2024-01-01 00:00:00
P0103,3,24,2024-01-01 00:00:00
P0103,4,24,2024-01-01 00:00:00
P0104,1,20,2024-01-01 00:00:00
P0104,2,20,2024-01-01 00:00:00
P0104,3,24,2024-01-01 00:00:00
P0104,4,24,2024-01-01 00:00:00
P0105,1,18,2024-01-01 00:00:00
P0105,2,18,2024-01-01 00:00:00
P0105,3,18,2024-01-01 00:00:00
P0105,4,36,2024-01-01 00:00:00
P0106,1,40,2024-01-01 00:00:00
P0106,2,40,2024-01-01 00:00:00
P0106,3,40,2024-01-01 00:00:00
P0106,4,152,2024-01-01 00:00:00
P0107,1,60,2024-01-01 00:00:00
P0107,2,60,2024-01-01 00:00:00
P0107,3,60,2024-01-01 00:00:00
P0107,4,240,2024-01-01 00:00:00
P0108,1,20,2024-01-01 00:00:00
P0108,2,20,2024-01-01 00:00:00
P0108,3,24,2024-01-01 00:00:00
P0108,4,24,2024-01-01 00:00:00
P0109,1,84,2024-01-01 00:00:00
P0109,2,84,2024-01-01 00:00:00
P0109,3,84,2024-01-01 00:00:00
P0109,4,308,2024-01-01 00:00:00
P0110,1,108,2024-01-01 00:00:00
P0110,2,159,2024-01-01 00:00:00
P0110,3,108,2024-01-01 00:00:00
P0110,4,321,2024-01-01 00:00:00
P0111,1,42,2024-01-01 00:00:00
P0111,2,48,2024-01-01 00:00:00
P0111,3,42,2024-01-01 00:00:00
P0111,4,126,2024-01-01 00:00:00
P0112,1,68,2024-01-01 00:00:00
P0112,2,68,2024-01-01 00:00:00
P0112,3,68,2024-01-01 00:00:00
P0112,4,232,2024-01-01 00:00:00
P0113,1,44,2024-01-01 00:00:00
P0113,2,56,2024-01-01 00:00:00
P0113,3,44,2024-01-01 00:00:00
P0113,4,128,2024-01-01 00:00:00
P0114,1,36,2024-01-01 00:00:00
P0114,2,136,2024-01-01 00:00:00
P0114,3,36,2024-01-01 00:00:00
P0114,4,36,2024-01-01 00:00:00
P0115,1,20,2024-01-01 00:00:00
P0115,2,20,2024-01-01 00:00:00
P0115,3,20,2024-01-01 00:00:00
P0115,4,52,2024-01-01 00:00:00
P0116,1,16,2024-01-01 00:00:00
P0116,2,12,2024-01-01 00:00:00
P0116,3,12,2024-01-01 00:00:00
P0116,4,12,2024-01-01 00:00:00
P0117,1,20,2024-01-01 00:00:00
P0117,2,20,2024-01-01 00:00:00
P0117,3,24,2024-01-01 00:00:00
P0117,4,24,2024-01-01 00:00:00
P0118,1,24,2024-01-01 00:00:00
P0118,2,24,2024-01-01 00:00:00
P0118,3,36,2024-01-01 00:00:00
P0118,4,30,2024-01-01 00:00:00
P0119,1,36,2024-01-01 00:00:00
P0119,2,36,2024-01-01 00:00:00
P0119,3,84,2024-01-01 00:00:00
P0119,4,60,2024-01-01 00:00:00
P0120,1,39,2024-01-01 00:00:00
P0120,2,39,2024-01-01 00:00:00
P0120,3,102,2024-01-01 00:00:00
P0120,4,54,2024-01-01 00:00:00
P0121,1,28,2024-01-01 00:00:00
P0121,2,28,2024-01-01 00:00:00
P0121,3,60,2024-01-01 00:00:00
P0121,4,28,2024-01-01 00:00:00
P0122,1,20,2024-01-01 00:00:00
P0122,2,20,2024-01-01 00:00:00
P0122,3,24,2024-01-01 00:00:00
P0122,4,24,2024-01-01 00:00:00
P0123,1,20,2024-01-01 00:00:00
P0123,2,20,2024-01-01 00:00:00
P0123,3,24,2024-01-01 00:00:00
P0123,4,24,2024-01-01 00:00:00
P0124,1,16,2024-01-01 00:00:00
P0124,2,24,2024-01-01 00:00:00
P0124,3,16,2024-01-01 00:00:00
P0124,4,16,2024-01-01 00:00:00
P0125,1,20,2024-01-01 00:00:00
P0125,2,20,2024-01-01 00:00:00
P0125,3,24,2024-01-01 00:00:00
P0125,4,24,2024-01-01 00:00:00
P0126,1,12,2024-01-01 00:00:00
P0126,2,12,2024-01-01 00:00:00
P0126,3,20,2024-01-01 00:00:00
P0126,4,12,2024-01-01 00:00:00
P0127,1,20,2024-01-01 00:00:00
P0127,2,20,2024-01-01 00:00:00
P0127,3,24,2024-01-01 00:00:00
P0127,4,24,2024-01-01 00:00:00
P0128,1,24,2024-01-01 00:00:00
P0128,2,24,2024-01-01 00:00:00
P0128,3,30,2024-01-01 00:00:00
P0128,4,24,2024-01-01 00:00:00
P0129,1,20,2024-01-01 00:00:00
P0129,2,20,2024-01-01 00:00:00
P0129,3,24,2024-01-01 00:00:00
P0129,4,24,2024-01-01 00:00:00
P0130,1,20,2024-01-01 00:00:00
P0130,2,20,2024-01-01 00:00:00
P0130,3,24,2024-01-01 00:00:00
P0130,4,24,2024-01-01 00:00:00
P0131,1,20,2024-01-01 00:00:00
P0131,2,20,2024-01-01 00:00:00
P0131,3,24,2024-01-01 00:00:00
P0131,4,24,2024-01-01 00:00:00
P0132,1,18,2024-01-01 00:00:00
P0132,2,18,2024-01-01 00:00:00
P0132,3,21,2024-01-01 00:00:00
P0132,4,21,2024-01-01 00:00:00
P0133,1,20,2024-01-01 00:00:00
P0133,2,20,2024-01-01 00:00:00
P0133,3,24,2024-01-01 00:00:00
P0133,4,24,2024-01-01 00:00:00
P0134,1,20,2024-01-01 00:00:00
P0134,2,20,2024-01-01 00:00:00
P0134,3,24,2024-01-01 00:00:00
P0134,4,24,2024-01-01 00:00:00
P0135,1,20,2024-01-01 00:00:00
P0135,2,20,2024-01-01 00:00:00
P0135,3,24,2024-01-01 00:00:00
P0135,4,24,2024-01-01 00:00:00
P0136,1,14,2024-01-01 00:00:00
P0136,2,15,2024-01-01 00:00:00
P0136,3,15,2024-01-01 00:00:00
P0136,4,15,2024-01-01 00:00:00
P0137,1,14,2024-01-01 00:00:00
P0137,2,15,2024-01-01 00:00:00
P0137,3,15,2024-01-01 00:00:00
P0137,4,15,2024-01-01 00:00:00
P0138,1,14,2024-01-01 00:00:00
P0138,2,15,2024-01-01 00:00:00
P0138,3,15,2024-01-01 00:00:00
P0138,4,15,2024-01-01 00:00:00
P0139,1,14,2024-01-01 00:00:00
P0139,2,15,2024-01-01 00:00:00
P0139,3,15,2024-01-01 00:00:00
P0139,4,15,2024-01-01 00:00:00
P0140,1,144,2024-01-01 00:00:00
P0140,2,336,2024-01-01 00:00:00
P0140,3,234,2024-01-01 00:00:00
P0140,4,144,2024-01-01 00:00:00
P0141,1,20,2024-01-01 00:00:00
P0141,2,20,2024-01-01 00:00:00
P0141,3,24,2024-01-01 00:00:00
P0141,4,24,2024-01-01 00:00:00
P0142,1,116,2024-01-01 00:00:00
P0142,2,440,2024-01-01 00:00:00
P0142,3,116,2024-01-01 00:00:00
P0142,4,116,2024-01-01 00:00:00
P0143,1,60,2024-01-01 00:00:00
P0143,2,156,2024-01-01 00:00:00
P0143,3,90,2024-01-01 00:00:00
P0143,4,60,2024-01-01 00:00:00
P0144,1,116,2024-01-01 00:00:00
P0144,2,468,2024-01-01 00:00:00
P0144,3,116,2024-01-01 00:00:00
P0144,4,116,2024-01-01 00:00:00
P0145,1,64,2024-01-01 00:00:00
P0145,2,64,2024-01-01 00:00:00
P0145,3,256,2024-01-01 00:00:00
P0145,4,64,2024-01-01 00:00:00
P0146,1,20,2024-01-01 00:00:00
P0146,2,20,2024-01-01 00:00:00
P0146,3,24,2024-01-01 00:00:00
P0146,4,24,2024-01-01 00:00:00
P0147,1,20,2024-01-01 00:00:00
P0147,2,20,2024-01-01 00:00:00
P0147,3,24,2024-01-01 00:00:00
P0147,4,24,2024-01-01 00:00:00
P0148,1,20,2024-01-01 00:00:00
P0148,2,20,2024-01-01 00:00:00
P0148,3,24,2024-01-01 00:00:00
P0148,4,24,2024-01-01 00:00:00
P0149,1,20,2024-01-01 00:00:00
P0149,2,20,2024-01-01 00:00:00
P0149,3,24,2024-01-01 00:00:00
P0149,4,24,2024-01-01 00:00:00
P0150,1,20,2024-01-01 00:00:00
P0150,2,20,2024-01-01 00:00:00
P0150,3,24,2024-01-01 00:00:00
P0150,4,24,2024-01-01 00:00:00
P0151,1,30,2024-01-01 00:00:00
P0151,2,30,2024-01-01 00:00:00
P0151,3,66,2024-01-01 00:00:00
P0151,4,30,2024-01-01 00:00:00
P0152,1,16,2024-01-01 00:00:00
P0152,2,18,2024-01-01 00:00:00
P0152,3,18,2024-01-01 00:00:00
P0152,4,18,2024-01-01 00:00:00
P0153,1,16,2024-01-01 00:00:00
P0153,2,18,2024-01-01 00:00:00
P0153,3,18,2024-01-01 00:00:00
P0153,4,18,2024-01-01 00:00:00
P0154,1,64,2024-01-01 00:00:00
P0154,2,140,2024-01-01 00:00:00
P0154,3,124,2024-01-01 00:00:00
P0154,4,64,2024-01-01 00:00:00
P0155,1,15,2024-01-01 00:00:00
P0155,2,15,2024-01-01 00:00:00
P0155,3,39,2024-01-01 00:00:00
P0155,4,15,2024-01-01 00:00:00
P0156,1,18,2024-01-01 00:00:00
P0156,2,30,2024-01-01 00:00:00
P0156,3,30,2024-01-01 00:00:00
P0156,4,18,2024-01-01 00:00:00
P0157,1,15,2024-01-01 00:00:00
P0157,2,15,2024-01-01 00:00:00
P0157,3,42,2024-01-01 00:00:00
P0157,4,15,2024-01-01 00:00:00
P0158,1,36,2024-01-01 00:00:00
P0158,2,36,2024-01-01 00:00:00
P0158,3,36,2024-01-01 00:00:00
P0158,4,36,2024-01-01 00:00:00
P0159,1,36,2024-01-01 00:00:00
P0159,2,36,2024-01-01 00:00:00
P0159,3,36,2024-01-01 00:00:00
P0159,4,36,2024-01-01 00:00:00
P0160,1,36,2024-01-01 00:00:00
P0160,2,36,2024-01-01 00:00:00
P0160,3,36,2024-01-01 00:00:00
P0160,4,36,2024-01-01 00:00:00
P0161,1,36,2024-01-01 00:00:00
P0161,2,36,2024-01-01 00:00:00
P0161,3,36,2024-01-01 00:00:00
P0161,4,36,2024-01-01 00:00:00
P0162,1,36,2024-01-01 00:00:00
P0162,2,36,2024-01-01 00:00:00
P0162,3,36,2024-01-01 00:00:00
P0162,4,36,2024-01-01 00:00:00
P0163,1,48,2024-01-01 00:00:00
P0163,2,72,2024-01-01 00:00:00
P0163,3,48,2024-01-01 00:00:00
P0163,4,60,2024-01-01 00:00:00
P0164,1,33,2024-01-01 00:00:00
P0164,2,33,2024-01-01 00:00:00
P0164,3,129,2024-01-01 00:00:00
P0164,4,33,2024-01-01 00:00:00
P0165,1,12,2024-01-01 00:00:00
P0165,2,12,2024-01-01 00:00:00
P0165,3,36,2024-01-01 00:00:00
P0165,4,12,2024-01-01 00:00:00
P0166,1,18,2024-01-01 00:00:00
P0166,2,18,2024-01-01 00:00:00
P0166,3,18,2024-01-01 00:00:00
P0166,4,36,2024-01-01 00:00:00
P0167,1,28,2024-01-01 00:00:00
